target_id,on_ofac_sdn,on_eu_fsf,on_uk_fcdo,on_un_sc,list_count,coverage_class,sole_list,schema,typology,country,added_year,dq_missing_dob,dq_name_translit,dq_mononym,dq_cross_source_conflict,dq_stale,dq_any
NK-019656,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Other,2023,False,False,False,False,False,False
NK-019657,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,North Korea,2024,False,False,False,False,False,False
NK-019658,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Iran,2022,False,False,False,True,False,True
NK-019659,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Iran,2025,False,False,False,True,False,True
NK-019660,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Ukraine,2022,False,True,False,False,False,True
NK-019661,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2019,False,False,False,False,False,False
NK-019662,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Iraq,2024,False,False,True,False,False,True
NK-019663,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Venezuela,2018,False,False,False,True,False,True
NK-019664,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Sudan,2024,False,False,False,False,False,False
NK-019665,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Iraq,2021,False,False,False,False,False,False
NK-019666,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Iran,2018,False,False,False,False,False,False
NK-019667,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,China,2025,False,False,False,True,False,True
NK-019668,True,True,True,False,3,multi-list,multi,Person,Other regional,North Korea,2022,False,False,False,True,False,True
NK-019669,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Venezuela,2023,False,False,False,False,False,False
NK-019670,True,True,True,False,3,multi-list,multi,Vessel,Narcotics/TCO/Trafficking,Syria,2024,False,False,False,True,False,True
NK-019671,True,True,True,False,3,multi-list,multi,Vessel,Narcotics/TCO/Trafficking,Belarus,2023,False,False,False,True,False,True
NK-019672,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Afghanistan,2023,False,False,False,False,False,False
NK-019673,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-019674,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Afghanistan,2023,False,False,False,False,False,False
NK-019675,True,True,True,False,3,multi-list,multi,Organization,Other regional,Ukraine,2020,False,False,False,False,False,False
NK-019676,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,Lebanon,2022,False,False,False,False,False,False
NK-019677,True,True,True,False,3,multi-list,multi,Person,Other regional,North Korea,2020,False,False,False,False,False,False
NK-019678,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,False,False,False
NK-019679,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,China,2021,False,False,False,False,False,False
NK-019680,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-019681,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Other,2023,False,False,False,True,False,True
NK-019682,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,China,2022,False,False,False,False,False,False
NK-019683,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,North Korea,2021,False,False,False,False,False,False
NK-019684,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Belarus,2023,False,False,False,False,False,False
NK-019685,True,True,True,False,3,multi-list,multi,Person,Cyber,Ukraine,2022,False,False,False,False,False,False
NK-019686,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Ukraine,2020,False,False,False,False,False,False
NK-019687,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,North Korea,2020,False,False,False,True,False,True
NK-019688,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Iran,2025,False,False,False,False,False,False
NK-019689,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Russia,2026,False,False,False,False,False,False
NK-019690,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2021,False,False,False,True,False,True
NK-019691,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Iran,2022,False,False,False,False,False,False
NK-019692,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Syria,2019,False,False,False,False,False,False
NK-019693,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Iran,2022,False,False,False,True,False,True
NK-019694,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Lebanon,2024,False,False,False,False,False,False
NK-019695,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Afghanistan,2024,False,False,False,False,False,False
NK-019696,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,North Korea,2026,False,False,False,True,False,True
NK-019697,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2019,False,False,False,False,False,False
NK-019698,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,North Korea,2019,False,False,False,False,False,False
NK-019699,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Russia,2026,False,False,False,False,False,False
NK-019700,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Russia,2024,False,False,True,False,False,True
NK-019701,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2022,False,False,False,False,False,False
NK-019702,True,True,True,False,3,multi-list,multi,Vessel,Narcotics/TCO/Trafficking,Ukraine,2023,False,False,False,False,False,False
NK-019703,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,North Korea,2022,False,False,False,True,False,True
NK-019704,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2022,False,False,False,True,False,True
NK-019705,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2019,True,False,True,False,False,True
NK-019706,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,North Korea,2023,False,False,False,True,False,True
NK-019707,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2024,False,False,False,False,False,False
NK-019708,True,True,True,False,3,multi-list,multi,Person,Other regional,Ukraine,2020,False,False,False,False,False,False
NK-019709,True,True,True,False,3,multi-list,multi,Organization,Iran/DPRK proliferation,Libya,2019,False,False,False,False,False,False
NK-019710,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2024,False,False,False,True,False,True
NK-019711,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Yemen,2020,False,False,False,False,False,False
NK-019712,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2023,False,False,False,False,False,False
NK-019713,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Iran,2022,False,False,False,False,False,False
NK-019714,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Iraq,2025,False,True,False,False,False,True
NK-019715,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,False,False,False
NK-019716,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-019717,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Other,2019,False,False,False,False,False,False
NK-019718,True,True,True,False,3,multi-list,multi,Person,Other regional,Myanmar,2024,False,False,False,False,False,False
NK-019719,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,North Korea,2026,False,False,False,False,False,False
NK-019720,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2020,True,False,False,True,False,True
NK-019721,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Belarus,2024,False,False,False,False,False,False
NK-019722,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Sudan,2024,False,False,False,False,False,False
NK-019723,True,True,True,False,3,multi-list,multi,Person,Cyber,Syria,2026,False,False,False,False,False,False
NK-019724,True,True,True,False,3,multi-list,multi,Organization,Cyber,North Korea,2024,False,False,False,False,False,False
NK-019725,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Other,2025,False,False,False,False,False,False
NK-019726,True,True,True,False,3,multi-list,multi,Person,Cyber,Russia,2023,False,False,False,False,False,False
NK-019727,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,False,False,False
NK-019728,True,True,True,False,3,multi-list,multi,Organization,Other regional,Venezuela,2022,False,False,False,False,False,False
NK-019729,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2023,False,False,True,False,False,True
NK-019730,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Other,2022,False,False,False,False,False,False
NK-019731,True,True,True,False,3,multi-list,multi,Organization,Other regional,Libya,2024,False,False,False,True,False,True
NK-019732,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,UAE,2025,False,False,True,False,False,True
NK-019733,True,True,True,False,3,multi-list,multi,Person,Other regional,China,2023,False,False,False,False,False,False
NK-019734,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,North Korea,2025,False,False,False,False,False,False
NK-019735,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Sudan,2019,False,False,False,False,False,False
NK-019736,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Other,2022,False,False,False,False,False,False
NK-019737,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Syria,2024,False,False,False,False,False,False
NK-019738,True,True,True,False,3,multi-list,multi,Person,Other regional,North Korea,2019,False,False,False,False,False,False
NK-019739,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Syria,2023,False,False,False,False,False,False
NK-019740,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Afghanistan,2023,True,False,False,True,False,True
NK-019741,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Belarus,2018,False,False,False,False,False,False
NK-019742,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Venezuela,2019,False,False,False,False,False,False
NK-019743,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Mali,2022,False,False,False,False,False,False
NK-019744,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,China,2021,False,False,False,False,False,False
NK-019745,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2025,False,False,False,True,False,True
NK-019746,True,True,True,False,3,multi-list,multi,Person,Cyber,Afghanistan,2024,False,False,False,False,False,False
NK-019747,True,True,True,False,3,multi-list,multi,Person,Other regional,Belarus,2021,False,False,True,False,False,True
NK-019748,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Russia,2022,False,False,False,False,False,False
NK-019749,True,True,True,False,3,multi-list,multi,Person,Other regional,Iraq,2022,False,False,False,True,False,True
NK-019750,True,True,True,False,3,multi-list,multi,Person,Other regional,Ukraine,2024,True,False,False,False,False,True
NK-019751,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Belarus,2025,False,False,False,False,False,False
NK-019752,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,North Korea,2023,False,False,False,False,False,False
NK-019753,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Afghanistan,2025,False,False,False,False,False,False
NK-019754,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,Other,2023,False,False,False,False,False,False
NK-019755,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2020,False,False,False,False,False,False
NK-019756,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Russia,2019,False,False,False,False,False,False
NK-019757,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,China,2024,False,False,False,False,False,False
NK-019758,True,True,True,False,3,multi-list,multi,Person,Other regional,North Korea,2019,False,False,False,False,False,False
NK-019759,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Other,2018,False,False,False,False,False,False
NK-019760,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Iraq,2024,False,False,False,False,False,False
NK-019761,True,True,True,False,3,multi-list,multi,Person,Cyber,Afghanistan,2023,False,False,False,False,False,False
NK-019762,True,True,True,False,3,multi-list,multi,Vessel,Russia/Ukraine,Iran,2022,False,False,False,False,False,False
NK-019763,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,UAE,2023,False,False,False,True,False,True
NK-019764,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Other,2019,False,False,False,False,False,False
NK-019765,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2025,False,False,False,True,False,True
NK-019766,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Iran,2026,False,False,False,False,False,False
NK-019767,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2023,False,False,False,True,False,True
NK-019768,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Afghanistan,2021,False,False,False,True,False,True
NK-019769,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,China,2023,False,False,False,False,False,False
NK-019770,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Other,2022,False,False,False,False,False,False
NK-019771,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-019772,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Venezuela,2024,False,False,False,False,False,False
